Date,Open,High,Low,Close,Adj Close,Volume
9/8/2022,363.380005,368.480011,362.269989,368.070007,358.937439,3692000
9/9/2022,370.23999,374.609985,369.980011,373.75,364.476501,2621600
9/12/2022,375.820007,378.51001,375.51001,377.859985,368.484497,2961400
9/13/2022,369.339996,370.529999,360.279999,361.380005,352.413422,5549200
9/14/2022,362.579987,364.170013,359.529999,362.730011,353.72995,3555500
9/15/2022,361.160004,363.970001,357.399994,358.679993,349.780426,3807500
9/16/2022,354.559998,356.480011,352.690002,355.859985,347.030365,4452300
9/19/2022,352.799988,358.589996,352.75,358.589996,349.692627,3412600
9/20/2022,355.380005,356.380005,351.829987,354.549988,345.752899,3624000
9/21/2022,356.380005,359.299988,348.309998,348.309998,339.667694,5102400
9/22/2022,347.549988,348.540009,344.670013,345.369995,336.800659,5555600
9/23/2022,342.079987,342.079987,335.309998,339.630005,331.203125,10491500
9/26/2022,338.230011,341.660004,335.070007,336.339996,327.99469,5405700
9/27/2022,339.790009,341.839996,333.079987,335.390015,327.068298,5795700
9/28/2022,334.799988,342.100006,333.179993,340.480011,333.492676,8683900
9/29/2022,337.149994,337.299988,330.529999,333.380005,326.538361,7230100
9/30/2022,332.570007,336.190002,328.119995,328.299988,321.562622,7736600
10/3/2022,331.790009,338.660004,330.100006,336.980011,330.064545,5739000
10/4/2022,342.140015,347.329987,342.130005,347.209991,340.084534,5110000
10/5/2022,343.119995,348.640015,340.859985,346.609985,339.496887,4755800
10/6/2022,345.179993,347.980011,342.48999,342.959991,335.921753,3879600
10/7/2022,339.079987,339.339996,331.649994,333.329987,326.48941,5168100
10/10/2022,334.470001,334.670013,328.660004,330.839996,324.050537,3933900
10/11/2022,329.200012,333.559998,326.850006,328.660004,321.915253,4968100
10/12/2022,329.149994,330.579987,327.440002,327.640015,320.916229,3235100
10/13/2022,320.839996,337.679993,319.869995,336.220001,329.320129,6396900
10/14/2022,338.619995,340.190002,328.029999,328.649994,321.905487,4879400
10/17/2022,334.570007,338.100006,334.459991,337,330.084106,3889500
10/18/2022,344.679993,345,337.769989,340.970001,333.972626,4903300
10/19/2022,339.040009,341.670013,335.899994,338.609985,331.661072,4403200
10/20/2022,338.170013,342.420013,335.049988,335.829987,328.93811,3459100
10/21/2022,335.5,344.390015,334.130005,343.899994,336.842499,4362400
10/24/2022,345.450012,349.230011,342.869995,348.089996,340.946533,5639400
10/25/2022,348.049988,354.029999,348.029999,353.75,346.490356,5203400
10/26/2022,350.700012,356.170013,350.440002,351.109985,343.904541,4277700
10/27/2022,352.049988,353.790009,348.600006,349.230011,342.063141,4145300
10/28/2022,349.040009,357.980011,348.950012,357.380005,350.045868,4388100
10/31/2022,355.160004,356.920013,354.049988,354.950012,347.665771,6431000
11/1/2022,358.529999,358.769989,352.290009,353.519989,346.265076,8014300
11/2/2022,352.779999,357.130005,344.410004,344.5,337.430206,5022500
11/3/2022,341.339996,343.809998,338.899994,340.829987,333.83551,4534800
11/4/2022,346.410004,348.019989,340,345.820007,338.723114,3655400
11/7/2022,347.059998,349.709991,345.100006,349.140015,341.975006,3316600
11/8/2022,350.209991,353.869995,347.079987,351.040009,343.835968,3237200
11/9/2022,349.079987,350.220001,343.359985,343.869995,336.81311,3570800
11/10/2022,356.519989,363.01001,354.410004,362.690002,355.246887,4603600
11/11/2022,363.690002,367.019989,361.73999,366.160004,358.645691,4877400
11/14/2022,364.570007,367.790009,362.890015,363.220001,355.766022,5274300
11/15/2022,368.649994,369.73999,362.589996,366.220001,358.704437,4597800
11/16/2022,364.700012,365.519989,362.850006,363.440002,355.981537,2755100
11/17/2022,358.799988,362.98999,358.570007,362.390015,354.953064,3278500
11/18/2022,365.459991,365.589996,361.230011,363.98999,356.520233,2574400
11/21/2022,362.769989,363.73999,360.869995,362.709991,355.266449,2397900
11/22/2022,364.51001,367.679993,363.209991,367.540009,359.997375,2316000
11/23/2022,367.209991,370.359985,367.019989,369.839996,362.250153,2590900
11/25/2022,369.390015,370.339996,369.059998,369.799988,362.210968,1423400
11/28/2022,366.859985,368.380005,363.149994,363.950012,356.481079,3553600
11/29/2022,363.929993,365.179993,361.480011,363.309998,355.854187,2507800
11/30/2022,363.450012,374.589996,361.649994,374.48999,366.804749,4748800
12/1/2022,375.869995,377,372.049988,374.540009,366.853699,4608600
12/2/2022,369.660004,374.880005,369.660004,374,366.324799,3596000
12/5/2022,371.279999,372.190002,365.98999,367.339996,359.801483,3707000
12/6/2022,367.089996,367.609985,359.929993,362.029999,354.600433,3911000
12/7/2022,361.049988,363.609985,360.309998,361.329987,353.914764,3338000
12/8/2022,363.130005,365.149994,361.600006,364.179993,356.706299,3604500
12/9/2022,363,365.440002,361.339996,361.519989,354.100891,4271400
12/12/2022,362.279999,366.679993,361.579987,366.679993,359.154968,2946200
12/13/2022,377.109985,377.190002,366.799988,369.390015,361.809448,6161800
12/14/2022,369.100006,372.799988,364.25,367.160004,359.625153,4707100
12/15/2022,362.470001,363.23999,356.459991,358.130005,350.780487,5126800
12/16/2022,355.649994,356.829987,351.790009,353.859985,346.598114,4533100
12/19/2022,354.130005,354.339996,349.25,350.809998,343.610687,5538500
12/20/2022,348.450012,351.170013,347.209991,349.670013,344.134308,5068200
12/21/2022,352.200012,355.950012,351.700012,354.899994,349.281494,3832400
12/22/2022,351.980011,352.25,344.339996,349.910004,344.370453,6458200
12/23/2022,348.929993,351.950012,347.350006,351.869995,346.299438,4572000
12/27/2022,351.76001,352.040009,348.850006,350.470001,344.9216,4303200
12/28/2022,350.420013,352.200012,345.899994,346.170013,340.689697,4464600
12/29/2022,348.910004,353.130005,348.470001,352.309998,346.732483,4086600
12/30/2022,349.790009,351.48999,347.76001,351.339996,345.777863,5325400
1/3/2023,353.179993,355.040009,347.190002,349.98999,344.449188,4957300
1/4/2023,352.100006,354.559998,349.200012,352.51001,346.929321,3119100
1/5/2023,350.730011,350.799988,348.059998,348.660004,343.140259,3216500
1/6/2023,351.589996,357.670013,348.73999,356.589996,350.944733,3464800
1/9/2023,358.730011,361.730011,356.220001,356.329987,350.688812,3775300
1/10/2023,355.839996,358.950012,354.959991,358.869995,353.188599,3495700
1/11/2023,360.410004,363.51001,359.660004,363.450012,357.696136,5710500
1/12/2023,364.480011,366.149994,360.600006,364.809998,359.034576,4743500
1/13/2023,361.679993,366.730011,361.470001,366.230011,360.432098,3015200
1/17/2023,366.190002,367.720001,364.869995,365.670013,359.880981,4942000
1/18/2023,366.670013,367.660004,359.579987,359.730011,354.035034,3931800
1/19/2023,357.76001,359.359985,355.850006,357.140015,351.486053,3569900
1/20/2023,358.450012,363.910004,356.880005,363.709991,357.951965,3265100
1/23/2023,364.51001,370,363.649994,368.140015,362.31189,3243300
1/24/2023,366.570007,368.609985,365.420013,367.75,361.928009,2702400
1/25/2023,363.779999,368.160004,361.660004,367.880005,362.056,3061700
1/26/2023,370.459991,372.059998,367.609985,371.809998,365.923767,3460900
1/27/2023,370.890015,375.079987,370.76001,372.869995,366.96698,5549500
1/30/2023,370.149994,372.290009,367.859985,368.209991,362.380707,3280600
1/31/2023,368.609985,373.540009,368.329987,373.440002,367.527954,4181700
2/1/2023,372.440002,380.160004,369.76001,377.529999,371.553223,4941700
2/2/2023,381.25,384.410004,379.399994,382.940002,376.877563,5207900
2/3/2023,378.230011,383.200012,377.790009,378.850006,372.852325,6472500
2/6/2023,376.579987,377.929993,375.019989,376.660004,370.697021,2880100
2/7/2023,375.790009,382.75,374.619995,381.519989,375.480042,4504600
2/8/2023,379.690002,380.929993,376.730011,377.339996,371.366241,2921500
2/9/2023,380.970001,381,372.950012,374.109985,368.187378,3327700
2/10/2023,373,375.390015,372.200012,375.019989,369.082916,3256700
2/13/2023,375.649994,379.440002,375.200012,379.350006,373.344421,2980600
2/14/2023,377.959991,381.420013,375.450012,379.209991,373.206604,4718000
2/15/2023,377.149994,380.529999,376.329987,380.480011,374.456543,2820200
2/16/2023,375.660004,379.429993,375.089996,375.190002,369.250275,3077500
2/17/2023,373.179993,374.450012,371.320007,374.220001,368.295624,3285300
2/21/2023,370.399994,371.339996,366.480011,366.790009,360.983246,3109200
2/22/2023,367.179993,368.600006,364.839996,366.329987,360.530518,3872000
2/23/2023,369.070007,369.570007,364.130005,368.170013,362.3414,2867200
2/24/2023,363.309998,365.029999,361.730011,364.230011,358.463776,4055000
2/27/2023,367.48999,368.769989,364.589996,365.48999,359.703796,3300100
2/28/2023,365.01001,366.859985,364.049988,364.109985,358.345642,3022200
